id;adres_id;wojewodztwo;powiat;gmina;miejscowosc;miejscowosc_nadrzedna;ulica;nr_domu;x92;y92;nazwa_podmiotu;maksymalna_predkosc;medium;internet_stacjonarny;telefon_stacjonarny;telewizja;wkt;teryt_g;teryt_p;teryt_w
6539721;239421;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;13;331617;369146;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331617 369146);0218043;0218;02
6569375;1984462;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;LISOWICE;LISOWICE;UL. ŹRÓDLANA;16;342387;359922;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342387 359922);0218012;0218;02
6725719;9975252;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BŁONIE;BŁONIE;UL. ZACHODNIA;5;342281;368837;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342281 368837);0218032;0218;02
6747486;242754;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;RAMUŁTOWICE;RAMUŁTOWICE;;55A;341142;360996;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341142 360996);0218012;0218;02
6763015;2009359;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;SOKOLNIKI;SOKOLNIKI;;7;327363;356750;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(327363 356750);0218052;0218;02
6783448;3593765;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MALCZYCKA;45A;331323;369933;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331323 369933);0218043;0218;02
6860336;215651;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚWIĘTE;ŚWIĘTE;;62;336411;370938;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(336411 370938);0218043;0218;02
6878205;229021;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;KOSTOMŁOTY;KOSTOMŁOTY;UL. WĄSKA;3;332816;356045;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332816 356045);0218012;0218;02
6887274;4174253;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;41;327330;374487;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327330 374487);0218022;0218;02
7007518;1720665;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SŁUP;SŁUP;;37;335806;376781;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335806 376781);0218043;0218;02
7041293;250563;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MARII SKŁODOWSKIEJ-CURIE;2A;332112;368575;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332112 368575);0218043;0218;02
7301108;1720685;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. KOPYCZYNIECKA;1;333188;373157;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(333188 373157);0218043;0218;02
7414537;216236;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MAZUROWICE;MAZUROWICE;UL. KOLEJOWA;8;323236;374982;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323236 374982);0218022;0218;02
7561838;9975327;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ŹRÓDŁA;ŹRÓDŁA;UL. SPOKOJNA;2;341076;368376;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341076 368376);0218032;0218;02
7597247;568871;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KSIĘGINICE;KSIĘGINICE;UL. LIPOWA;3;343879;377047;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(343879 377047);0218032;0218;02
7599646;1720711;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. DŁUGA;46B;334015;372379;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(334015 372379);0218043;0218;02
7636699;575977;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. PIONIERÓW;17;344262;365529;ORANGE POLSKA S.A.;DO 40;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344262 365529);0218032;0218;02
7647628;215703;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;ZABŁOTO;ZABŁOTO;;44;332625;357652;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(332625 357652);0218012;0218;02
7815213;583104;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;KARNICE;KARNICE;;7;323742;362192;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323742 362192);0218052;0218;02
7816632;524538;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WOJNOWICE;WOJNOWICE;UL. GŁÓWNA;16;346083;372888;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346083 372888);0218032;0218;02
8133296;240034;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. PIASTÓW ŚLĄSKICH;6;331907;368528;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331907 368528);0218043;0218;02
8145062;582997;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CESARZOWICE;CESARZOWICE;;17;329684;362701;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329684 362701);0218043;0218;02
8164443;582606;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. WILLOWA;3;332508;368930;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332508 368930);0218043;0218;02
8210721;9975252;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BŁONIE;BŁONIE;UL. ZACHODNIA;5;342281;368837;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342281 368837);0218032;0218;02
8237091;8199667;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CIECHÓW;CIECHÓW;UL. ŚREDZKA;1A;329777;365193;NETIA S.A.;DO 0;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(329777 365193);0218043;0218;02
8261379;6205546;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. ŚWIERKOWA;20;342555;372170;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342555 372170);0218032;0218;02
8276315;5242658;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CESARZOWICE;CESARZOWICE;;51A;329909;362481;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329909 362481);0218043;0218;02
8290556;240095;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MARII SKŁODOWSKIEJ-CURIE;20;332245;368634;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(332245 368634);0218043;0218;02
8313816;1720397;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. BIAŁOSKÓRNICZA;22;331817;369002;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331817 369002);0218043;0218;02
8330568;217114;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LENARTOWICE;LENARTOWICE;;28A;346487;377914;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346487 377914);0218032;0218;02
8448411;1721209;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;KONARY;KONARY;;104A;317119;355685;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(317119 355685);0218052;0218;02
8474706;4220194;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BRZEZINA;BRZEZINA;UL. WILLOWA;26;348360;372744;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(348360 372744);0218032;0218;02
8661605;217772;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. KOŚCIUSZKI;32;341905;371955;ORANGE POLSKA S.A.;DO 60;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(341905 371955);0218032;0218;02
8772391;521979;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PISARZOWICE;PISARZOWICE;UL. WROCŁAWSKA;5;349932;373982;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349932 373982);0218032;0218;02
8799051;582691;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. DŁUGA;5;333225;372637;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(333225 372637);0218043;0218;02
8824734;223932;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;SOKOLNIKI;SOKOLNIKI;;22;327405;356852;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(327405 356852);0218052;0218;02
8900027;239419;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;31E;331331;369042;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331331 369042);0218043;0218;02
9012745;2001802;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;KWIETNO;KWIETNO;UL. PRZELOTOWA;3;323519;370438;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323519 370438);0218022;0218;02
9179944;2006563;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;JAROSTÓW;JAROSTÓW;;20;323089;359485;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323089 359485);0218052;0218;02
9218087;240034;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. PIASTÓW ŚLĄSKICH;6;331907;368528;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331907 368528);0218043;0218;02
9291336;231147;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;RUSKO;RUSKO;UL. GŁÓWNA;33;323671;373774;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323671 373774);0218022;0218;02
9292343;5855606;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. AKACJOWA;4A;347552;368678;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347552 368678);0218032;0218;02
9322178;8199667;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;CIECHÓW;CIECHÓW;UL. ŚREDZKA;1A;329777;365193;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(329777 365193);0218043;0218;02
93035;8198505;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;ZABŁOTO;ZABŁOTO;;16F;332745;358445;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332745 358445);0218012;0218;02
146145;8199393;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. LEGNICKA;32;331163;369138;NETIA S.A.;DO 100;ŚWIATŁOWODOWE;TAK;TAK;NIE;POINT(331163 369138);0218043;0218;02
161021;522016;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PISARZOWICE;PISARZOWICE;UL. BOCZNA;6;349934;373135;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349934 373135);0218032;0218;02
312107;209544;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;SIEMIDROŻYCE;SIEMIDROŻYCE;;23;336477;356981;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(336477 356981);0218012;0218;02
316733;575931;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KOKORZYCE;KRĘPICE;UL. PARKOWA;7;346045;369009;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346045 369009);0218032;0218;02
328605;215149;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. ŚLĄSKA;4;331990;368974;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331990 368974);0218043;0218;02
344823;8198945;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. AKACJOWA;8;331772;370636;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331772 370636);0218043;0218;02
387930;525890;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;OGRODNICA;OGRODNICA;;19;328954;367524;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(328954 367524);0218043;0218;02
412311;1720679;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. OSIEDLOWA;8;332757;373370;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332757 373370);0218043;0218;02
673515;8198680;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. TOPOLOWA;1C;323627;376110;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(323627 376110);0218022;0218;02
746842;524994;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;GAŁÓW;GAŁÓW;UL. PIĘKNA;3;347159;362808;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347159 362808);0218032;0218;02
864372;216232;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MAZUROWICE;MAZUROWICE;UL. KOLEJOWA;5;323106;374938;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(323106 374938);0218022;0218;02
869306;9975651;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. WSPÓLNA;12;349819;372109;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349819 372109);0218032;0218;02
878757;582306;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. BIAŁOSKÓRNICZA;27;331596;369098;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331596 369098);0218043;0218;02
965777;521519;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. SZKOLNA;3;324909;375747;FOX-IT KRZYSZTOF LIS;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;NIE;POINT(324909 375747);0218022;0218;02
1025615;215127;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MOSTOWA;2;331244;369066;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331244 369066);0218043;0218;02
1045667;576071;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LUTYNIA;LUTYNIA;UL. KOŚCIUSZKI;26;345175;365418;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(345175 365418);0218032;0218;02
1082712;9975525;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;ZAKRZYCE;ZAKRZYCE;UL. LEŚNA;6;344374;362718;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(344374 362718);0218032;0218;02
1152499;251372;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. DŁUGA;30;333427;372418;ORANGE POLSKA S.A.;DO 30;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(333427 372418);0218043;0218;02
1169925;2009315;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PIEKARY;PIEKARY;;10;319615;355005;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(319615 355005);0218052;0218;02
1210328;243694;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;RAKOSZYCE;RAKOSZYCE;UL. ŚREDZKA;5B;335576;360978;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(335576 360978);0218043;0218;02
1267654;219155;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. WROCŁAWSKA;2;346872;368571;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346872 368571);0218032;0218;02
1297111;232861;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BRZEZINA;BRZEZINA;UL. MIKOŁAJA KOPERNIKA;24;348181;373008;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(348181 373008);0218032;0218;02
1335605;249519;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;GAŁÓW;GAŁÓW;UL. SŁONECZNA;26;346750;362887;ORANGE POLSKA S.A.;DO 4;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346750 362887);0218032;0218;02
1338704;213339;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;MIĘKINIA;MIĘKINIA;UL. WROCŁAWSKA;3;342018;371261;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(342018 371261);0218032;0218;02
1607458;8199184;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. OGRODY ZAMKOWE;7A;331562;369361;NETIA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(331562 369361);0218043;0218;02
1680832;240069;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. SZKOLNA;13;332256;368721;NETIA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;NIE;TAK;POINT(332256 368721);0218043;0218;02
1732392;8198867;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;ZABŁOTO;ZABŁOTO;;18C;332808;358029;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(332808 358029);0218012;0218;02
1900734;216390;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;RÓŻANA;RÓŻANA;;50;319560;358145;"""USŁUGI - HANDEL """"KOMNET"""" KRZYSZTOF SOCHA""";DO 20;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(319560 358145);0218052;0218;02
1909767;1720677;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;SZCZEPANÓW;SZCZEPANÓW;UL. LEŚNA;14A;332678;373666;NETIA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;NIE;NIE;POINT(332678 373666);0218043;0218;02
1998692;568992;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;BRZEZINA;BRZEZINA;UL. WILLOWA;36E;347995;372831;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(347995 372831);0218032;0218;02
2214146;4255998;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;KOMORNIKI;KOMORNIKI;UL. POLNA;5E;334230;369230;ORANGE POLSKA S.A.;DO 8;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(334230 369230);0218043;0218;02
2297434;2002501;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. MARSZOWICKA;15;351366;370702;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(351366 370702);0218032;0218;02
2310629;215127;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;UL. MOSTOWA;2;331244;369066;NETIA S.A.;POWYŻEJ 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331244 369066);0218043;0218;02
2317935;521913;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;LENARTOWICE;LENARTOWICE;;8;346404;377581;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346404 377581);0218032;0218;02
2320655;209374;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;JENKOWICE;JENKOWICE;;21;331761;359105;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(331761 359105);0218012;0218;02
2386214;568781;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;38;327334;374601;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(327334 374601);0218022;0218;02
2469788;243981;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MAZUROWICE;MAZUROWICE;UL. SPÓŁDZIELCZA;18;322568;374818;ORANGE POLSKA S.A.;DO 1;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(322568 374818);0218022;0218;02
2515543;4305801;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;KRĘPICE;KRĘPICE;UL. JESIONOWA;2;346812;369083;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(346812 369083);0218032;0218;02
2549106;2009315;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;PIEKARY;PIEKARY;;10;319615;355005;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(319615 355005);0218052;0218;02
2608025;3743149;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. MORELOWA;15;349786;371406;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349786 371406);0218032;0218;02
2665329;210117;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;MALCZYCE;MALCZYCE;UL. OGRODOWA;4;324861;376133;ORANGE POLSKA S.A.;DO 20;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(324861 376133);0218022;0218;02
2740340;1721205;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;KONARY;KONARY;;51;316446;355684;ORANGE POLSKA S.A.;DO 0;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(316446 355684);0218052;0218;02
2876896;216132;DOLNOŚLĄSKIE;ŚREDZKI;KOSTOMŁOTY;WICHRÓW;WICHRÓW;;1;330185;354777;ORANGE POLSKA S.A.;DO 6;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(330185 354777);0218012;0218;02
2909366;9975702;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;PISARZOWICE;PISARZOWICE;UL. BRZOZOWA;2;349716;373261;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(349716 373261);0218032;0218;02
2954206;250278;DOLNOŚLĄSKIE;ŚREDZKI;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;ŚRODA ŚLĄSKA;PL. SOLNY;4;331818;369166;ORANGE POLSKA S.A.;DO 80;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(331818 369166);0218043;0218;02
3082017;568781;DOLNOŚLĄSKIE;ŚREDZKI;MALCZYCE;CHOMIĄŻA;CHOMIĄŻA;UL. ŚREDZKA;38;327334;374601;TELION SP. Z O.O.;DO 100;ŚWIATŁOWODOWE;TAK;NIE;TAK;POINT(327334 374601);0218022;0218;02
3205039;246346;DOLNOŚLĄSKIE;ŚREDZKI;MIĘKINIA;WILKSZYN;WILKSZYN;UL. WIOSENNA;14;350055;371561;ORANGE POLSKA S.A.;DO 10;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(350055 371561);0218032;0218;02
3255009;1721998;DOLNOŚLĄSKIE;ŚREDZKI;UDANIN;LUSINA;LUSINA;;19;317868;353308;ORANGE POLSKA S.A.;DO 2;KABLOWE PAROWE MIEDZIANE;TAK;TAK;TAK;POINT(317868 353308);0218052;0218;02
